ticker,quarter,call_date,fwd_excess_1d,fwd_raw_1d,fwd_excess_5d,fwd_raw_5d,fwd_excess_21d,fwd_raw_21d,fwd_excess_63d,fwd_raw_63d
C,Q2-2024,2024-07-12,0.026768364312155235,0.03269877948671995,0.002427062494399501,-0.009824978152849884,-0.06400919212300693,-0.09871781369879318,-0.016388627539825285,0.018921625532729358
C,Q3-2024,2024-10-15,-0.004443800520439134,-0.0043579104183718576,-0.010497026823623856,-0.017898726402026166,0.05113009909801658,0.07010658356172406,0.22632608732182224,0.2560209096530781
C,Q4-2024,2025-01-15,0.008811121754055629,0.018851075390045713,0.010228312605032652,0.037829550722946914,0.05186549297394616,0.08541629060760236,-0.08121512619259685,-0.18879145542939602
C,Q1-2025,2025-04-15,0.017091751247992226,0.018518560535300432,0.05757773346349904,0.09758464847961856,0.09868562145501514,0.22907419298156717,0.31944527188926086,0.5168644018444695
C,Q2-2025,2025-07-15,0.027983857021872005,0.034103546999389556,0.050314445970236266,0.06631856777041767,0.034195760913922735,0.06740534163415313,0.05254780164594597,0.11638107581468349
C,Q3-2025,2025-10-14,-0.028467302042114118,-0.035277563196098094,-0.038830637308167715,-0.034876664223644216,0.004606947937281891,0.014935245730967273,0.14043722397980796,0.18420878663847406
C,Q4-2025,2026-01-13,0.04220158947733532,0.04492480387386477,0.030910936203323636,0.028912009248022397,0.0038234255697615627,-0.008648325446989125,0.1374627504141952,0.15660672244552987
FAST,Q4-2023,2024-01-18,0.006105905302411729,0.008220384070817932,-0.023879135841915033,-0.013556337723060752,-0.013296231239618539,0.016407609785065613,-0.0495724847013852,-0.01999610649262573
FAST,Q1-2024,2024-04-11,-0.0025177444568115215,-0.015045967287275364,-0.010166412125641067,-0.040879937783090625,-0.05799770796124393,-0.03830516815096696,-0.1343482288706659,-0.031595004827057016
FAST,Q2-2024,2024-07-12,0.011761037016024822,0.01769145219058954,0.018886306028373157,0.006634265381123772,0.01888967178610268,-0.015818949789683567,0.10365891900162394,0.13896917207417858
FAST,Q3-2024,2024-10-11,0.010638549190425395,0.0028688150449669436,0.015263393924084268,0.014082527029984249,0.07291415133353096,0.0944434409473569,-0.044428087118783544,-0.02653517854027354
FAST,Q4-2024,2025-01-17,-0.01206118951244639,-0.006439721476357296,-0.01952263493896611,-0.017085036283732036,-0.01894421700946458,-0.006789183681412347,0.19954929702937618,0.07648506507266317
FAST,Q1-2025,2025-04-11,0.00710571868695109,0.0043049090526880995,0.02373921987883909,0.0017219636210752398,-0.09428725457710552,-0.004381368376615291,-0.03345730794427704,0.12781546130171328
FAST,Q2-2025,2025-07-14,0.007071158765974417,0.010414349884489527,0.0324072414065415,0.04320852589003277,0.05898814399510122,0.09555547791816688,-0.12630841924879999,-0.05761297019751499
FAST,Q3-2025,2025-10-13,-0.016369325394688383,-0.011929802218905383,-0.00034779117738792387,0.013333292445928846,-0.06859301573786603,-0.03665534777037527,-0.04811915642137865,-0.0025610246768413836
FAST,Q4-2025,2026-01-20,-0.0014124498429042287,0.0038107801768234584,-0.036811513088632064,-0.02219236241199629,0.03594290242215781,0.04182270839427549,-0.030450142246267298,0.010040583317039165
FAST,Q1-2026,2026-04-13,-0.012821461278338053,-0.004930466411299128,0.010351952030231981,0.024204434265078678,,,,
FDX,Q3-2024,2024-03-21,-0.0033926435746426398,-0.006155395105794437,-0.016559844335087504,-0.014737102458931894,-0.014357373043118016,-0.044210971322467874,-0.1375445649973014,-0.09287746294216903
FDX,Q4-2024,2024-06-25,-0.004007367030465558,-0.0024307291909518858,-0.019280335925723424,-0.008372963198873373,0.015297526273824413,0.013336125283561984,-0.15326567636433974,-0.10509339843511045
FDX,Q1-2025,2024-09-19,0.013798747472972828,0.016297572134311267,0.04503258139334476,0.050699025747892534,0.02858158554342083,0.055647065573597,0.05735280934037568,0.0887649650754816
FDX,Q2-2025,2024-12-19,-0.03035992193439807,-0.024371598797903515,0.022437447062034876,0.01748097579221186,-0.03730193146906402,-0.00884906927161866,-0.07617444915526506,-0.11144396507103804
FDX,Q3-2025,2025-03-20,0.0341472132927243,0.05205565706764559,0.06415974808058555,0.0494073359855145,-0.03802996611243603,-0.10315639620297379,-0.06562971446323163,0.0016495206719653321
FDX,Q4-2025,2025-06-24,-0.012013052034674954,-0.004189169981952623,0.05525096552046693,0.0772072097732035,0.04611473432067914,0.0954955253063341,-0.03225520594992726,0.05967535747704855
FDX,Q1-2026,2025-09-18,-0.01176455577998392,-0.0070334553262958455,0.029024652147650376,0.026192095924503,0.023327906649512675,0.03477882523953291,0.22603098709720193,0.2452715046650713
FDX,Q2-2026,2025-12-18,0.007621508756468387,0.013851401034788546,0.003565185771778223,0.014232321725403008,0.06049604221769056,0.07282354756213949,0.289191601330236,0.2515386967673945
FDX,Q3-2026,2026-03-19,-0.019055146100176446,-0.008555126855238626,-0.019139796409323284,-0.04146580640859776,0.014007594202059659,0.09959590254003015,,
GS,Q4-2023,2024-01-16,-0.009608653079283491,-0.0007159209878927486,-0.02185130124600665,0.005885819188042651,-0.04108112746771719,0.021846215887495468,0.015327675948850095,0.07845659267853056
GS,Q1-2024,2024-04-15,0.0236825577197205,0.017764317210655856,0.0641764577702002,0.0683867530092539,0.12231220049057945,0.17444423283618593,0.16340122812624713,0.2730408101412376
GS,Q2-2024,2024-07-15,0.012351264665019457,-0.0016699082582197766,-0.001994039037874762,-0.02160947096672239,0.028784031830396573,-0.008588036702751545,0.007747164149181529,0.045370999712874394
GS,Q3-2024,2024-10-15,-0.0017089093310690417,-0.0016230192290017653,-0.016491226275933024,-0.023892925854335334,0.09190216171881316,0.11087864618252063,0.15748864557682807,0.18718346790808393
GS,Q4-2024,2025-01-15,0.011086023642561171,0.021125977278551256,0.011404313705693836,0.0390055518236081,0.06302501095145252,0.09657580858510872,-0.057146819560387474,-0.16472314879718664
GS,Q1-2025,2025-04-14,0.004822559128967341,-0.017405473593103737,0.04624798583483425,0.042174320179952485,0.11435846482434586,0.2126640840255445,0.2250160206720433,0.39667701865639704
GS,Q2-2025,2025-07-16,0.004160937457057923,0.0034285245549474652,0.008740865352708793,0.018899480328842477,0.010727901218351876,0.03524868922916524,0.03173332784995053,0.09379005657618822
GS,Q3-2025,2025-10-15,-0.015332280182035474,-0.00965588638173931,-0.02647483226217151,-0.00964262849958275,0.02620344024637733,0.04329292282049968,0.22522138755163468,0.27526950305634856
GS,Q4-2025,2026-01-15,0.000990878919149285,-0.01936590680439576,-0.032877581155062896,-0.031330590027587424,-0.021622812534498492,-0.029386702914121376,-0.04337206415273387,-0.015908392517992698
GS,Q1-2026,2026-04-13,-0.01903840050890082,-0.011147405641861896,0.004748468502630443,0.01860095073747714,,,,
INTC,Q4-2023,2024-01-25,-0.0035667098902119054,0.004352707463217698,-0.038293619127113265,-0.024055111858506395,-0.05825578729624925,-0.018207456442592473,-0.3135212713344616,-0.2675041533958301
INTC,Q1-2024,2024-04-25,-0.019852700830458425,-0.016311209579782715,-0.03670178205836849,-0.030740272811472846,-0.0641638095515451,-0.021764198752091124,-0.10427936188851883,-0.029008050114156636
INTC,Q2-2024,2024-08-01,-0.034656690825947356,-0.06378027431128852,-0.07675028739989809,-0.07658142011812108,-0.09430152699598926,-0.058309757989590816,-0.06212215707650448,0.008217614653288186
INTC,Q3-2024,2024-10-31,-0.02715645033790559,-0.029310357017834243,0.08176543732743924,0.1293103405751741,-0.0890273393543094,-0.03146557868873401,-0.21468307795541208,-0.15301728567526962
INTC,Q4-2024,2025-01-30,0.004156147085687456,-0.0025733990542378127,-0.015239355382126396,-0.016984041097423352,0.1392610808090461,0.09778690626289643,0.11666915811953882,0.06124552317894838
INTC,Q1-2025,2025-04-24,0.022561391681284126,0.02294269373192903,-0.0008459299513701168,0.02842900867144449,-0.04863132814246951,0.024937656809272957,-0.1287246877304673,0.03142150085226625
INTC,Q2-2025,2025-07-24,-0.0007150088941249022,-0.0009662056534548435,-0.04300913376545645,-0.0671498186360302,0.17756154356421594,0.18599025759525545,0.7861521866498977,0.8434781855531339
INTC,Q3-2025,2025-10-23,0.021117705333445036,0.03291541735659398,0.03756874931663856,0.04467092355537772,-0.052466621240965905,-0.0650469682124496,0.11762980347896357,0.14759670078502252
INTC,Q4-2025,2026-01-22,-0.06232239010092444,-0.05724424304031461,0.027087364625359767,0.031062825279754236,0.026024755898144014,0.02329707664012104,0.7926928501342143,0.8313734518397642
JNJ,Q4-2023,2024-01-23,-0.0016644822249827218,0.0037744026427590782,0.004793523575576941,-0.00037758391032871597,-0.020424082224863138,0.025847978561442275,-0.10299976276529477,-0.058519452445871645
JNJ,Q1-2024,2024-04-16,0.00875802229101419,0.006700357978574933,0.016263012732234516,0.025972342979612595,0.0094721662982169,0.06569034316566835,-0.02542446498352957,0.0822429388234116
JNJ,Q2-2024,2024-07-17,0.0019436786722432098,-0.004696926241872124,0.05293679777673688,0.02715232910180876,0.022558085516704685,0.025543707800811166,0.008166350825862256,0.06502973004916979
JNJ,Q3-2024,2024-10-15,0.0010707254176118841,0.0011566155196791605,0.01701937038969681,0.009617670811294499,-0.09451832968404694,-0.07554184522033947,-0.1275171586984859,-0.09782233636723003
JNJ,Q4-2024,2025-01-22,0.0041468195109436445,0.001227541256210385,0.05020948769245592,0.04248482984980129,0.14611585305975394,0.12555010796239374,0.1657125088530529,0.06499014818900473
JNJ,Q1-2025,2025-04-15,0.021703594959774142,0.023130404247082348,-0.03337973992974885,0.0066271750863706735,-0.1471515520372524,-0.016762980510700354,-0.12469252237815276,0.07272660757705585
JNJ,Q2-2025,2025-07-16,0.005150093011310197,0.00441768010919974,0.030214496751862496,0.04037311172799618,0.059293290057513603,0.08381407806832697,0.11951908353056329,0.18157581225680097
JNJ,Q3-2025,2025-10-14,0.011779640108798617,0.0049693789548146405,0.005304855498994732,0.00925882858351823,0.01101397313796304,0.02134227093164842,0.1120797863792582,0.1558513490379243
JNJ,Q4-2025,2026-01-21,0.007189011690776459,0.007551791930517027,0.03293226631218338,0.0402764342556281,0.13474214976434662,0.12517732971187323,0.03019930321917319,0.06126666948437731
JNJ,Q1-2026,2026-04-14,-0.019761559808373463,-0.017304248185769144,-0.06876823732008652,-0.0526668293537752,,,,
JPM,Q4-2023,2024-01-12,0.00020103632179346853,-0.005357570337706341,-0.014955504861323465,0.00595280298733214,-0.0019159596189317618,0.047859811751718384,0.019018917027104454,0.08253244713617436
JPM,Q1-2024,2024-04-12,-0.009603895465798873,-0.011427644470343612,0.045026360462791515,0.035649948149517385,0.06444226871629799,0.1018097889673173,0.05112974401901993,0.17449654208278464
JPM,Q2-2024,2024-07-12,0.011065451907415813,0.01699586708198053,0.013347043505138267,0.0010950028578888826,0.024663396473235677,-0.01004522510255057,0.02944660783887265,0.0647568609114273
JPM,Q3-2024,2024-10-11,0.011878444237224062,0.0041087100917656105,0.008043846885563477,0.006862979991463458,0.06010336344739864,0.08163265306122458,0.12737215163078885,0.14526506020929886
JPM,Q4-2024,2025-01-15,0.009191573183493285,0.01923152681948337,0.013968819415456135,0.0415700575333704,0.06744418718587575,0.10099498481953195,0.02545401093275701,-0.08212231830404215
JPM,Q1-2025,2025-04-11,-0.0039732604330091625,-0.006774070067272153,0.025723759126446533,0.0037065028686826818,0.04182566989184533,0.13173155609233556,0.06229997398762732,0.22357274323361764
JPM,Q2-2025,2025-07-15,0.008154944040945633,0.014274634018463184,0.02227168647900668,0.038275808279188084,-0.0040303932999858905,0.0291791874202445,-0.0018060928494489925,0.06202718131928853
JPM,Q3-2025,2025-10-14,-0.01657949336507314,-0.023389754519057115,-0.0418355740689309,-0.037881600984407404,0.0020699291763994765,0.012398226970084858,-0.027529607132784628,0.01624195552588148
JPM,Q4-2025,2026-01-13,0.0017917173783441598,0.0045149317748736095,-0.011773129367167456,-0.013772056322468695,-0.004808354290476102,-0.01728010530722679,-0.007235535596963105,0.011908436434371561
JPM,Q1-2026,2026-04-14,0.010683013378188777,0.013140325000793096,0.0070738167832427035,0.023175224749554024,,,,
NKE,Q3-2024,2024-03-21,0.0015909005030745327,-0.0011718510280772643,-0.015673263899884438,-0.013850522023728828,0.03155824004357377,0.0017046417642239131,-0.005356109038281431,0.039310993016850926
NKE,Q4-2024,2024-06-27,0.01731307718388253,0.019371080069117363,-0.05110444391904034,-0.030781608171534747,-0.009851955307700333,-0.01393120284724636,0.13867978040975926,0.19197223004010433
NKE,Q1-2025,2024-10-01,-0.010205377839381469,-0.012033772599213677,-0.022377331324459515,-0.007822037755208067,-0.07145440377262524,-0.07184135811430648,-0.14015160661755277,-0.1089530169094024
NKE,Q2-2025,2024-12-19,-0.00832786384685269,-0.0023395407103581345,-0.02480718608002286,-0.029763657349845873,-0.07225335515604081,-0.04380049295859545,-0.105973869262736,-0.14124338517850898
NKE,Q3-2025,2025-03-20,-0.026003856021631022,-0.008095412246709732,-0.05369028384009378,-0.06844269593516483,-0.09501481053527416,-0.16014124062581192,-0.16672111502517994,-0.09944187988998299
NKE,Q4-2025,2025-06-26,-0.018662193509667913,-0.013881088020540777,0.0529430982513992,0.06232652953818563,0.05421837591592249,0.08731263895970787,-0.11216733440295645,-0.03289575854205873
NKE,Q1-2026,2025-09-30,0.0038347987191946764,0.0049866022563875845,-0.07583930075646783,-0.06886796462212363,-0.14236144770772752,-0.12533692273141472,-0.15905848099470832,-0.13589293221629217
NKE,Q2-2026,2025-12-18,-0.03160886916711858,-0.02537897688879842,0.0319150668114625,0.042582202765087285,0.10264442249932726,0.11497192784377619,-0.04521128407273445,-0.08286418863557599
NKE,Q3-2026,2026-03-31,-0.010759368241127554,-0.009858893813036396,-0.05176639009889705,-0.014116089021681044,,,,
NVDA,Q4-2024,2024-02-21,0.0028626082975982126,0.003552347799986144,0.0061657328646074205,0.007308625597355567,0.17040308555670736,0.20060889336968946,0.16178183439402982,0.209025622861311
NVDA,Q1-2025,2024-05-22,0.019106453991275307,0.025722726360124293,0.05352409596355523,0.05620472043696356,0.17563184146836708,0.21485114510272862,0.17423574360616412,0.24645320048509034
NVDA,Q2-2025,2024-08-28,0.005591036658462389,0.01513736026912249,-0.09330114245920196,-0.12552079384483084,0.0020778070848050945,0.03282929126857925,0.07525739830181144,0.1510467028030822
NVDA,Q3-2025,2024-11-20,-0.035280647377359586,-0.032181159001723025,-0.07236560006403125,-0.0574077456546932,-0.05275037030595486,-0.04766060371416336,-0.10970377941288567,-0.10486779474738395
NVDA,Q4-2025,2025-02-26,0.02409483076167418,0.03970033175713383,-0.05864155257713943,-0.07973369739447833,-0.03976233447472699,-0.08714041408376971,0.1469950762055079,0.15857513331359563
NVDA,Q1-2026,2025-05-28,-0.028050252563319167,-0.029168709381678815,0.0006632770562644552,0.005747599702493611,0.08493582535189481,0.13514606175328048,0.1914850154687333,0.2945075482408783
NVDA,Q2-2026,2025-08-27,-0.027282652790435957,-0.03324642868305783,-0.07039747405447083,-0.07298652281926832,-0.016199460193983217,0.009381517795829852,-0.0497497861650662,0.0005559198347164784
NVDA,Q3-2026,2025-11-19,-0.019704299905038525,-0.009743076928405703,-0.06744337476697315,-0.02015058895645505,-0.03565977832935707,0.01694102528122765,0.011178512414834252,0.06765250306176585
NVDA,Q4-2026,2026-02-25,-0.0368443685884523,-0.041646311846979644,0.003208076636686652,-0.008383338305975596,-0.016315274885381537,-0.09389867116969342,,
PLTR,Q4-2023,2024-02-05,0.07076337844766889,0.07910377118654788,0.09764847082598438,0.09785090569404153,0.16770880850639758,0.20987645492016127,-0.07162781215862468,-0.021490681420549995
PLTR,Q1-2024,2024-05-06,0.007379971530962148,0.007476628517019579,-0.010042517533877415,0.0018692016934760414,0.07780339726750585,0.11168230558880787,0.22373174601353285,0.2299065497194548
PLTR,Q2-2024,2024-08-05,-0.003470332874816684,-0.010154210463116264,0.1048182331300691,0.14291083923482817,0.08167060438338059,0.13426098812853016,0.4627285675024959,0.5573523734403534
PLTR,Q3-2024,2024-11-04,0.06118963170025116,0.08605510696782459,0.13551887241519167,0.17054561360929976,0.35368206821252834,0.4056327253120342,1.1227595651336295,1.1680030541451987
PLTR,Q4-2024,2025-02-03,-0.02784360334484237,-0.023788897015740718,0.07879164212088718,0.08465762073114336,-0.1767729514739934,-0.2250794792877704,0.11707256908467589,0.048444560248408264
PLTR,Q1-2025,2025-05-05,0.010676087412599511,0.014881524320219164,0.12656193224401524,0.17674081742871595,0.04021462117847441,0.10150654960318883,0.5135357018610842,0.6492742263411329
PLTR,Q2-2025,2025-08-04,0.02852645627805872,0.03618623454185732,0.05562662261953499,0.07906733196993199,-0.13254312060626094,-0.09886307185562349,0.10451601207384398,0.19570605163717802
PLTR,Q3-2025,2025-11-03,-0.01835482777773212,-0.014889438580735881,-0.010338709269484658,0.0011534089040958762,-0.08076260968149995,-0.06721194796588281,-0.32488155625127724,-0.31839157616310665
PLTR,Q4-2025,2026-02-02,-0.11132032350397247,-0.11616424518286961,-0.12011034924705066,-0.11635425518014031,-0.021078596358555135,-0.032999788147551334,,
WFC,Q4-2023,2024-01-17,0.023709677354417646,0.03617577658371984,0.049855431446336196,0.07407419270587368,0.07732611365381992,0.12563780904213062,0.22215245638001946,0.2737423038942526
WFC,Q1-2024,2024-04-12,-0.008006091063815779,-0.009829840068360518,0.08187051927250721,0.07249410695923308,0.055239167998119454,0.09260668824913876,-0.05988936933140154,0.06347742873236317
WFC,Q2-2024,2024-07-12,0.0375477888947644,0.04347820406932912,0.036676115251525476,0.02442407460427609,-0.04248020571494071,-0.07718882729072696,0.029230438156184313,0.06454069122873896
WFC,Q3-2024,2024-10-11,0.02176577493055587,0.013996040785097419,0.031103441219053396,0.029922574324953377,0.15315406793780584,0.17468335755163178,0.21099406177414815,0.22888697035265815
WFC,Q4-2024,2025-01-15,0.004838324467848043,0.014878278103838127,-0.009563054804012427,0.018038183313901834,0.035294643117270263,0.06884544075092647,-0.036209259276852035,-0.1437855885136512
WFC,Q1-2025,2025-04-11,0.025621659544861175,0.022820849910598184,0.07162106961136994,0.049603813353606085,0.12560094635453622,0.21550683255502645,0.11207748663047146,0.2733502558764618
WFC,Q2-2025,2025-07-15,-0.00862248619598438,-0.0025027962184668295,0.03142424489875584,0.04742836669893724,-0.03362858904907595,-0.0004190083288455604,0.0005737097173410532,0.06440698388607857
WFC,Q3-2025,2025-10-14,-0.02164220129948402,-0.028452462453467997,-0.03379446272267905,-0.029840489638155554,-0.0255340192718706,-0.015205721478185219,-0.009446883212629098,0.03432467944603701
WFC,Q4-2025,2026-01-15,0.0008954755524730462,-0.019461310171072,-0.005280762416916107,-0.003733771289440635,0.014725425014188165,0.006961534634565281,-0.09543295236348981,-0.06796928072874864
